Id,SalePrice
2735,131348.43033490717
2736,144193.3294487158
2737,121956.79470480428
2738,134955.950475353
2739,161070.76135085212
2740,134521.59747414276
2741,151017.6996537513
2742,154326.5942524123
2743,149712.2942837146
2744,142846.89486858252
2745,138195.5024862648
2746,131474.56218431334
2747,146576.8854679356
2748,122362.95323939258
2749,127797.80042573158
2750,134944.88216966542
2751,127669.75264707893
2752,236357.06278117158
2753,145431.7957925107
2754,186988.07551734627
2755,124051.78479324238
2756,81977.61672622066
2757,69353.32099742955
2758,78927.80408779906
2759,156112.63830565175
2760,133942.10050437105
2761,144344.11558971528
2762,145564.76862575518
2763,184584.63699044564
2764,156228.19519627857
2765,263614.72374993283
2766,134744.21472953833
2767,91201.3125133984
2768,133170.2434749254
2769,135496.33567172306
2770,160527.56400262925
2771,119353.9646387473
2772,113393.59058301325
2773,146805.51433726226
2774,140412.14857368649
2775,130525.4270677175
2776,144575.74996689658
2777,144953.29453519377
2778,137826.90640628638
2779,127896.81701318835
2780,108695.79559132457
2781,102514.72167036388
2782,99809.78206883858
2783,96543.19297686892
2784,129542.93135408219
2785,140289.53394287484
2786,60112.57974461897
2787,114312.01553639345
2788,81957.44493705362
2789,187742.74935698617
2790,92569.75754591267
2791,117645.85233021493
2792,75466.50007942625
2793,162951.34608415913
2794,97869.60888036946
2795,113535.25965273875
2796,101431.47686885949
2797,182408.97023095327
2798,115592.42088367515
2799,119956.5674566297
2800,86018.17387972832
2801,110485.16849682672
2802,138357.8622931601
2803,145522.87871360363
2804,146256.08459669005
2805,96958.77886482234
2806,88658.6550572221
2807,156155.08534883245
2808,150434.36137507806
2809,130774.55621034939
2810,138413.52361112268
2811,153770.62158752195
2812,142290.88097327904
2813,161338.11461514374
2814,155961.54328640847
2815,106151.88170519265
2816,244326.5088089786
2817,132308.5812387547
2818,132893.72344572895
2819,167528.6329191658
2820,140685.2313583639
2821,106616.08876287451
2822,185115.61942615025
2823,222620.446252489
2824,171562.11218405465
2825,149468.35213684777
2826,134337.774633561
2827,137783.21934180596
2828,207380.52091849514
2829,161000.89587162668
2830,223813.11555600815
2831,190123.58528966128
2832,213490.13168004903
2833,271304.81712174916
2834,216052.95229944887
2835,221015.7019310892
2836,193783.71557402168
2837,161144.84038732195
2838,147337.94926128595
2839,179153.87400777798
2840,195014.67207472617
2841,203486.85103879508
2842,215876.42116827777
2843,140620.93637390152
2844,150210.63725926992
2845,119464.73881282825
2846,212536.8533965749
2847,193409.46705840374
2848,202611.50528521882
2849,210328.01635073594
2850,269979.90576866973
2851,232341.97363955018
2852,225275.7581620707
2853,237931.15938605793
2854,138244.78469587537
2855,194814.02845737306
2856,204030.44375288163
2857,191598.51952005728
2858,195398.5175661078
2859,134202.58879128352
2860,112062.15632388115
2861,137584.54924582332
2862,197753.87356812312
2863,112168.51497564443
2864,257482.09798197955
2865,142518.29637927093
2866,134901.81614752475
2867,87972.35709251801
2868,109837.0498520939
2869,124365.5775100777
2870,150885.51767732963
2871,107487.6430449115
2872,48503.79318067591
2873,109754.2838467944
2874,133751.69618231125
2875,116203.91015989539
2876,158738.7968592828
2877,133494.33388841824
2878,156915.4303710679
2879,144296.90155709782
2880,105254.84898444933
2881,139840.03969388411
2882,148756.34422231323
2883,170519.3880705406
2884,183637.29393139933
2885,172811.89969513833
2886,185582.67153591634
2887,103629.1118925006
2888,126155.01482951359
2889,61931.80287362406
2890,80574.64445017072
2891,136132.53034775154
2892,52467.49818546138
2893,110594.49397128844
2894,50305.97495652104
2895,280923.853608733
2896,262235.82385752583
2897,194396.4819579141
2898,143258.88775531336
2899,223383.32413396423
2900,157844.5180563587
2901,182868.13935380895
2902,176480.745024995
2903,320358.39304622886
2904,336761.55031273083
2905,109116.15836232148
2906,201143.13968613016
2907,113178.1384464647
2908,126976.57323098509
2909,144445.0860479226
2910,85567.39855110129
2911,88060.07736940544
2912,151388.21806850354
2913,88865.00395009095
2914,83617.10958668219
2915,82322.44954433861
2916,86807.01573521008
2917,154647.32900532856
2918,107899.09648998974
2919,229925.4591325974
